30719,2014/11/17,1.829213e+005,2.502024e+006,0,0,18.3458,20.5737,19.409,17.7549,16.995,18.8473,20.2342,20.2508,15.6797,17.3536,17.3386,16.1758,15.4423,17.1209,17.8579,18.0689,36.6548,8.77856,10.6654,5.49548,14.9045,6.10921,0.026754,0.48326,
30720,2014/11/17,1.805191e+005,2.507839e+006,0,0,18.3422,20.5712,19.4048,17.7487,16.9856,18.8401,20.2286,20.2459,15.6772,17.3531,17.3411,16.1732,15.4358,17.1133,17.859,18.0758,37.0507,8.89608,10.7941,5.55956,15.0279,6.18007,0.0269348,0.490294,
30721,2014/11/17,1.822794e+005,2.496377e+006,0,0,18.3483,20.5742,19.4086,17.7574,17.0005,18.8517,20.2361,20.2524,15.6811,17.3507,17.3327,16.1746,15.4464,17.125,17.8524,18.059,36.3458,8.67915,10.6048,5.46895,14.8226,6.05442,0.0266544,0.480607,
30722,2014/11/17,1.813636e+005,2.504245e+006,0,0,18.344,20.5723,19.4064,17.7516,16.9904,18.8439,20.2313,20.2482,15.6783,17.3526,17.3388,16.1739,15.4392,17.1172,17.8573,18.0708,36.822,8.82625,10.7271,5.52691,14.9598,6.13905,0.0268189,0.486671,
30723,2014/11/17,1.782921e+005,2.505650e+006,0,0,18.342,20.5699,19.4015,17.7469,16.9848,18.8399,20.227,20.2442,15.6766,17.3493,17.3361,16.1701,15.4356,17.1126,17.8538,18.0695,36.9741,8.8641,10.8089,5.5706,15.0198,6.16636,0.0269021,0.491546,
30724,2014/11/17,1.800466e+005,2.505333e+006,0,0,18.3429,20.5712,19.4042,17.7493,16.9875,18.8417,20.2292,20.2463,15.6775,17.3514,17.3381,16.1723,15.4372,17.1148,17.8562,18.071,36.9164,8.85169,10.7689,5.54878,14.9936,6.15594,0.0268636,0.489091,
30725,2014/11/17,1.804911e+005,2.500965e+006,0,0,18.345,20.5722,19.4053,17.7523,16.9928,18.8459,20.2318,20.2485,15.6787,17.3501,17.3346,16.1725,15.441,17.1189,17.8534,18.0644,36.6531,8.76992,10.7005,5.51628,14.9181,6.10895,0.026751,0.485583,
30726,2014/11/17,1.811104e+005,2.502798e+006,0,0,18.3445,20.5723,19.4061,17.7521,16.9916,18.8449,20.2316,20.2485,15.6785,17.3516,17.3371,16.1735,15.4401,17.1181,17.8558,18.0681,36.7444,8.80078,10.7127,5.52073,14.9398,6.12518,0.0267848,0.486016,
30727,2014/11/17,1.801784e+005,2.501077e+006,0,0,18.3448,20.5719,19.4048,17.7518,16.9922,18.8455,20.2313,20.2481,15.6785,17.3498,17.3343,16.1721,15.4407,17.1185,17.853,18.0642,36.6669,8.77324,10.7082,5.52044,14.9237,6.11142,0.0267575,0.48604,
30728,2014/11/17,1.772694e+005,2.505202e+006,0,0,18.3418,20.5693,19.3999,17.7459,16.9839,18.8394,20.226,20.2433,15.6763,17.3478,17.3344,16.1688,15.4351,17.1118,17.8519,18.0676,36.9698,8.85937,10.8231,5.57903,15.0245,6.16568,0.0269117,0.492515,
